0 0.03
0.9 0.0354594
1.8 0.070928
2.7 0.106399
3.6 0.141867
4.5 0.177325
5.4 0.212767
6.3 0.248185
7.2 0.283574
8.1 0.319273
9 0.354553
9.9 0.389768
10.8 0.42491
11.7 0.459973
12.6 0.494949
13.5 0.529831
14.4 0.564612
15.3 0.599284
16.2 0.63384
17.1 0.668276
18 0.70258
18.9 0.736746
19.8 0.770768
20.7 0.804638
21.6 0.838349
22.5 0.871894
23.4 0.905264
24.3 0.938456
25.2 0.971462
26.1 1.00428
27 1.03689
27.9 1.0693
28.8 1.10149
29.7 1.13346
30.6 1.1652
31.5 1.1967
32.4 1.22796
33.3 1.25897
34.2 1.28973
35.1 1.32022
36 1.35044
36.9 1.38039
37.8 1.41005
38.7 1.43943
39.6 1.4685
40.5 1.49728
41.4 1.52574
42.3 1.55389
43.2 1.58172
44.1 1.60922
45 1.63639
45.9 1.66321
46.8 1.68969
47.7 1.71582
48.6 1.74159
49.5 1.76699
50.4 1.79202
51.3 1.81668
52.2 1.84096
53.1 1.86485
54 1.88835
54.9 1.91146
55.8 1.93416
56.7 1.95645
57.6 1.97834
58.5 1.9998
59.4 2.02085
60.3 2.04147
61.2 2.06166
62.1 2.08141
63 2.10073
63.9 2.1196
64.8 2.13803
65.7 2.15601
66.6 2.17353
67.5 2.1906
68.4 2.2072
69.3 2.22335
70.2 2.23902
71.1 2.25423
72 2.26896
72.9 2.28323
73.8 2.29701
74.7 2.31032
75.6 2.32315
76.5 2.33549
77.4 2.34735
78.3 2.35873
79.2 2.36962
80.1 2.38003
81 2.38994
81.9 2.39937
82.8 2.40831
83.7 2.41677
84.6 2.42474
85.5 2.43221
86.4 2.43921
87.3 2.44571
88.2 2.45174
89.1 2.45727
90 2.46233
90.9 2.46691
91.8 2.47101
92.7 2.47463
93.6 2.47778
94.5 2.48046
95.4 2.48267
96.3 2.48442
97.2 2.48571
98.1 2.48655
99 2.48693
99.9 2.48686
100.8 2.48635
101.7 2.4854
102.6 2.48402
103.5 2.48222
104.4 2.47999
105.3 2.47734
106.2 2.47428
107.1 2.47083
108 2.46697
108.9 2.46273
109.8 2.4581
110.7 2.45311
111.6 2.44774
112.5 2.44202
113.4 2.43595
114.3 2.42954
115.2 2.42279
116.1 2.41573
117 2.40836
117.9 2.40068
118.8 2.39271
119.7 2.38446
120.6 2.37595
121.5 2.36717
122.4 2.35814
123.3 2.34888
124.2 2.3394
125.1 2.3297
126 2.31981
126.9 2.30973
127.8 2.29948
128.7 2.28906
129.6 2.27851
130.5 2.26782
131.4 2.25701
132.3 2.2461
133.2 2.2351
134.1 2.22403
135 2.2129
135.9 2.20172
136.8 2.19052
137.7 2.17931
138.6 2.1681
139.5 2.1569
140.4 2.14575
141.3 2.13378
142.2 2.12168
143.1 2.10973
144 2.09794
144.9 2.08634
145.8 2.07495
146.7 2.06379
147.6 2.05287
148.5 2.04222
149.4 2.03184
150.3 2.02177
151.2 2.01202
152.1 2.0026
153 1.99352
153.9 1.98482
154.8 1.97651
155.7 1.96858
156.6 1.96106
157.5 1.95397
158.4 1.94732
159.3 1.94113
160.2 1.93539
161.1 1.93014
162 1.92536
162.9 1.92106
163.8 1.91721
164.7 1.91383
165.6 1.91094
166.5 1.90852
167.4 1.90658
168.3 1.90515
169.2 1.90423
170.1 1.90376
171 1.90388
171.9 1.90445
172.8 1.90556
173.7 1.90718
174.6 1.90931
175.5 1.91193
176.4 1.91506
177.3 1.91866
178.2 1.92275
179.1 1.92733
180 1.93236
180.9 1.93786
181.8 1.9438
182.7 1.95011
183.6 1.95677
184.5 1.96378
185.4 1.97112
186.3 1.97877
187.2 1.98673
188.1 1.99498
189 2.00353
189.9 2.01231
190.8 2.02137
191.7 2.03067
192.6 2.04019
193.5 2.04992
194.4 2.05985
195.3 2.06997
196.2 2.08026
197.1 2.09071
198 2.1013
198.9 2.11201
199.8 2.12284
200.7 2.13378
201.6 2.1448
202.5 2.1559
203.4 2.16706
204.3 2.17827
205.2 2.18951
206.1 2.20078
207 2.21207
207.9 2.22335
208.8 2.23462
209.7 2.24586
210.6 2.25708
211.5 2.26824
212.4 2.27935
213.3 2.2904
214.2 2.30137
215.1 2.31225
216 2.32304
216.9 2.33372
217.8 2.3443
218.7 2.35476
219.6 2.36508
220.5 2.37528
221.4 2.38533
222.3 2.39524
223.2 2.40498
224.1 2.41456
225 2.42397
225.9 2.43322
226.8 2.44228
227.7 2.45115
228.6 2.45983
229.5 2.46831
230.4 2.47658
231.3 2.48461
232.2 2.49242
233.1 2.5
234 2.50734
234.9 2.51444
235.8 2.52127
236.7 2.52784
237.6 2.53412
238.5 2.54013
239.4 2.54586
240.3 2.55128
241.2 2.55639
242.1 2.56119
243 2.56565
243.9 2.5698
244.8 2.57361
245.7 2.57706
246.6 2.58017
247.5 2.58291
248.4 2.58529
249.3 2.58729
250.2 2.58892
251.1 2.59015
252 2.591
252.9 2.59144
253.8 2.59149
254.7 2.59112
255.6 2.59034
256.5 2.58915
257.4 2.58753
258.3 2.58549
259.2 2.58302
260.1 2.58011
261 2.57676
261.9 2.57298
262.8 2.56875
263.7 2.56408
264.6 2.55896
265.5 2.55339
266.4 2.54737
267.3 2.54089
268.2 2.53396
269.1 2.52657
270 2.51872
270.9 2.51043
271.8 2.50167
272.7 2.49244
273.6 2.48276
274.5 2.47262
275.4 2.46202
276.3 2.45096
277.2 2.43944
278.1 2.42747
279 2.41504
279.9 2.40216
280.8 2.38883
281.7 2.37505
282.6 2.36082
283.5 2.34615
284.4 2.33104
285.3 2.31549
286.2 2.29951
287.1 2.2831
288 2.26626
288.9 2.249
289.8 2.23133
290.7 2.21325
291.6 2.19476
292.5 2.17587
293.4 2.15659
294.3 2.13692
295.2 2.11688
296.1 2.09646
297 2.07568
297.9 2.05455
298.8 2.03306
299.7 2.01123
300.6 1.98908
301.5 1.9666
302.4 1.94381
303.3 1.92072
304.2 1.89734
305.1 1.87368
306 1.84974
306.9 1.82553
307.8 1.80107
308.7 1.77635
309.6 1.75138
310.5 1.72615
311.4 1.70068
312.3 1.67496
313.2 1.64899
314.1 1.62277
315 1.59629
315.9 1.56955
316.8 1.54255
317.7 1.51528
318.6 1.48774
319.5 1.45991
320.4 1.43181
321.3 1.40342
322.2 1.37477
323.1 1.34585
324 1.31667
324.9 1.28724
325.8 1.25754
326.7 1.2276
327.6 1.19743
328.5 1.16701
329.4 1.13636
330.3 1.10549
331.2 1.07439
332.1 1.04308
333 1.01155
333.9 0.97983
334.8 0.94791
335.7 0.915795
336.6 0.883499
337.5 0.85102
338.4 0.818368
339.3 0.785553
340.2 0.752575
341.1 0.719442
342 0.686163
342.9 0.652745
343.8 0.61919
344.7 0.585507
345.6 0.551703
346.5 0.517785
347.4 0.48376
348.3 0.449636
349.2 0.415415
350.1 0.381108
351 0.346721
351.9 0.312261
352.8 0.277734
353.7 0.243141
354.6 0.2085
355.5 0.173816
356.4 0.139097
357.3 0.104349
358.2 0.0695795
359.1 0.0347944
360 0.03
