285.3 0.295045
286.2 0.313199
287.1 0.33148
288 0.349893
288.9 0.368444
289.8 0.387136
290.7 0.405978
291.6 0.42497
292.5 0.444119
293.4 0.463425
294.3 0.482899
295.2 0.502541
296.1 0.522347
297 0.542333
297.9 0.562499
298.8 0.582854
299.7 0.603384
300.6 0.6241
301.5 0.645004
302.4 0.666098
303.3 0.687384
304.2 0.708863
305.1 0.730538
306 0.752408
306.9 0.774476
307.8 0.796742
308.7 0.819207
309.6 0.84187
310.5 0.864732
311.4 0.887794
312.3 0.911054
313.2 0.934513
314.1 0.958169
315 0.982022
315.9 1.00607
316.8 1.03032
317.7 1.05475
318.6 1.07938
319.5 1.1042
320.4 1.12921
321.3 1.15441
322.2 1.17979
323.1 1.20535
324 1.2311
324.9 1.25702
325.8 1.28311
326.7 1.30938
327.6 1.33582
328.5 1.36242
329.4 1.38918
330.3 1.41611
331.2 1.44319
332.1 1.47042
333 1.4978
333.9 1.52532
334.8 1.55299
335.7 1.58078
336.6 1.60872
337.5 1.63678
338.4 1.66496
339.3 1.69326
340.2 1.72168
341.1 1.7502
342 1.77883
342.9 1.80756
343.8 1.83639
344.7 1.8653
345.6 1.89431
346.5 1.92339
347.4 1.95254
348.3 1.98177
349.2 2.01106
350.1 2.04041
351 2.06981
351.9 2.09926
352.8 2.12875
353.7 2.15828
354.6 2.18784
355.5 2.21742
356.4 2.24703
357.3 2.27665
358.2 2.30627
359.1 2.3359
360 2.36552
