0 0.04
0.9 0.0466972
1.8 0.093411
2.7 0.140132
3.6 0.186854
4.5 0.233565
5.4 0.280258
6.3 0.326926
7.2 0.373557
8.1 0.420145
9 0.46668
9.9 0.513154
10.8 0.55956
11.7 0.605886
12.6 0.652126
13.5 0.698272
14.4 0.745519
15.3 0.791334
16.2 0.837003
17.1 0.882505
18 0.927834
18.9 0.973093
19.8 1.01799
20.7 1.06269
21.6 1.10718
22.5 1.15144
23.4 1.19547
24.3 1.23926
25.2 1.2828
26.1 1.32608
27 1.36909
27.9 1.41183
28.8 1.45427
29.7 1.49642
30.6 1.53827
31.5 1.57979
32.4 1.621
33.3 1.66186
34.2 1.70239
35.1 1.74255
36 1.78236
36.9 1.8218
37.8 1.86086
38.7 1.89953
39.6 1.9378
40.5 1.97566
41.4 2.01311
42.3 2.05013
43.2 2.08672
44.1 2.12287
45 2.15856
45.9 2.1938
46.8 2.22857
47.7 2.26286
48.6 2.29667
49.5 2.33
50.4 2.36283
51.3 2.39516
52.2 2.42697
53.1 2.45827
54 2.48905
54.9 2.51929
55.8 2.54898
56.7 2.57812
57.6 2.60671
58.5 2.63473
59.4 2.66218
60.3 2.68904
61.2 2.71533
62.1 2.74102
63 2.76611
63.9 2.7906
64.8 2.81448
65.7 2.83774
66.6 2.86038
67.5 2.88239
68.4 2.90378
69.3 2.92453
70.2 2.94463
71.1 2.9641
72 2.98291
72.9 3.00108
73.8 3.01857
74.7 3.03542
75.6 3.05161
76.5 3.06713
77.4 3.08197
78.3 3.09616
79.2 3.10967
80.1 3.12251
81 3.13467
81.9 3.14616
82.8 3.15697
83.7 3.16711
84.6 3.17657
85.5 3.18536
86.4 3.19347
87.3 3.20091
88.2 3.20767
89.1 3.21377
90 3.21919
90.9 3.22395
91.8 3.22805
92.7 3.23149
93.6 3.23427
94.5 3.2364
95.4 3.23789
96.3 3.23874
97.2 3.23895
98.1 3.23851
99 3.23747
99.9 3.2358
100.8 3.23353
101.7 3.23065
102.6 3.22717
103.5 3.22312
104.4 3.21848
105.3 3.21327
106.2 3.2075
107.1 3.21252
108 3.20359
108.9 3.19415
109.8 3.18421
110.7 3.17378
111.6 3.16288
112.5 3.15152
113.4 3.13971
114.3 3.12749
115.2 3.11487
116.1 3.10185
117 3.08847
117.9 3.07473
118.8 3.06066
119.7 3.04627
120.6 3.0316
121.5 3.01664
122.4 3.00144
123.3 2.986
124.2 2.97035
125.1 2.95451
126 2.93851
126.9 2.92236
127.8 2.9061
128.7 2.88974
129.6 2.87331
130.5 2.85685
131.4 2.84036
132.3 2.82388
133.2 2.80742
134.1 2.79103
135 2.7747
135.9 2.7585
136.8 2.74242
137.7 2.72651
138.6 2.71079
139.5 2.69527
140.4 2.68
141.3 2.66499
142.2 2.65027
143.1 2.63587
144 2.62188
144.9 2.60814
145.8 2.59485
146.7 2.58197
147.6 2.56954
148.5 2.55755
149.4 2.54609
150.3 2.53511
151.2 2.5247
152.1 2.51483
153 2.50554
153.9 2.49685
154.8 2.48877
155.7 2.48132
156.6 2.47452
157.5 2.46831
158.4 2.46273
159.3 2.45776
160.2 2.45342
161.1 2.44973
162 2.4467
162.9 2.44433
163.8 2.44261
164.7 2.44158
165.6 2.44121
166.5 2.44153
167.4 2.44248
168.3 2.44417
169.2 2.44652
170.1 2.44954
171 2.45323
171.9 2.45757
172.8 2.46261
173.7 2.46825
174.6 2.47459
175.5 2.48161
176.4 2.48926
177.3 2.49755
178.2 2.50645
179.1 2.51596
180 2.52606
180.9 2.53669
181.8 2.54791
182.7 2.55967
183.6 2.57193
184.5 2.58463
185.4 2.59766
186.3 2.61101
187.2 2.62466
188.1 2.6386
189 2.6528
189.9 2.66724
190.8 2.68191
191.7 2.6968
192.6 2.71187
193.5 2.72715
194.4 2.74256
195.3 2.75811
196.2 2.77379
197.1 2.78959
198 2.80546
198.9 2.8214
199.8 2.8374
200.7 2.85346
201.6 2.86952
202.5 2.88559
203.4 2.90165
204.3 2.91771
205.2 2.93371
206.1 2.94965
207 2.96553
207.9 2.98133
208.8 2.99703
209.7 3.01262
210.6 3.02808
211.5 3.04341
212.4 3.05858
213.3 3.0736
214.2 3.08843
215.1 3.10307
216 3.11753
216.9 3.13176
217.8 3.14578
218.7 3.15955
219.6 3.17307
220.5 3.18636
221.4 3.19936
222.3 3.21208
223.2 3.22453
224.1 3.23666
225 3.24851
225.9 3.26002
226.8 3.2712
227.7 3.28206
228.6 3.29257
229.5 3.30274
230.4 3.31252
231.3 3.32194
232.2 3.331
233.1 3.33965
234 3.34793
234.9 3.35579
235.8 3.36324
236.7 3.37029
237.6 3.37691
238.5 3.38309
239.4 3.38885
240.3 3.39415
241.2 3.399
242.1 3.40342
243 3.40736
243.9 3.41083
244.8 3.41382
245.7 3.41636
246.6 3.4184
247.5 3.41994
248.4 3.42099
249.3 3.42157
250.2 3.42162
251.1 3.42118
252 3.42022
252.9 3.41875
253.8 3.41676
254.7 3.41425
255.6 3.41123
256.5 3.40767
257.4 3.40358
258.3 3.39896
259.2 3.39381
260.1 3.38811
261 3.38188
261.9 3.37511
262.8 3.3678
263.7 3.35995
264.6 3.35155
265.5 3.34261
266.4 3.33312
267.3 3.32308
268.2 3.3125
269.1 3.30137
270 3.2897
270.9 3.27746
271.8 3.26469
272.7 3.25138
273.6 3.23752
274.5 3.22311
275.4 3.20816
276.3 3.19266
277.2 3.17663
278.1 3.16006
279 3.14295
279.9 3.12529
280.8 3.10711
281.7 3.08841
282.6 3.06915
283.5 3.04939
284.4 3.02911
285.3 3.00829
286.2 2.98697
287.1 2.96512
288 2.94277
288.9 2.91992
289.8 2.89655
290.7 2.8727
291.6 2.84834
292.5 2.82351
293.4 2.79819
294.3 2.77237
295.2 2.7461
296.1 2.71934
297 2.69211
297.9 2.66444
298.8 2.6363
299.7 2.60772
300.6 2.57868
301.5 2.54922
302.4 2.51932
303.3 2.48899
304.2 2.45824
305.1 2.42708
306 2.3955
306.9 2.36354
307.8 2.33116
308.7 2.29839
309.6 2.26525
310.5 2.23172
311.4 2.19781
312.3 2.16354
313.2 2.12893
314.1 2.09395
315 2.05862
315.9 2.02295
316.8 1.98696
317.7 1.95063
318.6 1.91399
319.5 1.87702
