0 0.01
0.9 0.0185315
1.8 0.0373181
2.7 0.0563492
3.6 0.0756147
4.5 0.095105
5.4 0.114811
6.3 0.134724
7.2 0.154834
8.1 0.175135
9 0.195617
9.9 0.216273
10.8 0.237094
11.7 0.258075
12.6 0.279206
13.5 0.300481
14.4 0.321893
15.3 0.343435
16.2 0.365051
17.1 0.386709
18 0.408458
18.9 0.430288
19.8 0.452194
20.7 0.474166
21.6 0.496196
22.5 0.518279
23.4 0.540407
24.3 0.562572
25.2 0.584767
26.1 0.606984
27 0.629218
27.9 0.651459
28.8 0.673703
29.7 0.69594
30.6 0.718165
31.5 0.740369
32.4 0.762548
33.3 0.784693
34.2 0.806797
35.1 0.828855
36 0.850858
36.9 0.8728
37.8 0.894674
38.7 0.916474
39.6 0.938193
40.5 0.959824
41.4 0.981361
42.3 1.0028
43.2 1.02413
44.1 1.04534
45 1.06644
45.9 1.08741
46.8 1.10824
47.7 1.12894
48.6 1.14949
49.5 1.16989
50.4 1.19014
51.3 1.21022
52.2 1.23013
53.1 1.24986
54 1.26942
54.9 1.28879
55.8 1.30796
56.7 1.32694
57.6 1.34572
58.5 1.36429
59.4 1.38264
60.3 1.40078
61.2 1.41869
62.1 1.43637
63 1.45382
63.9 1.47103
64.8 1.488
65.7 1.50472
66.6 1.52118
67.5 1.53739
68.4 1.55334
69.3 1.56903
70.2 1.58445
71.1 1.59959
72 1.61446
72.9 1.62905
73.8 1.64335
74.7 1.65737
75.6 1.67109
76.5 1.68453
77.4 1.69767
78.3 1.71051
79.2 1.72305
80.1 1.73529
81 1.74722
81.9 1.75885
82.8 1.77016
83.7 1.78117
84.6 1.79186
85.5 1.80223
86.4 1.81229
87.3 1.82203
88.2 1.83146
89.1 1.84056
90 1.84935
90.9 1.85781
91.8 1.86595
92.7 1.87378
93.6 1.88128
94.5 1.88846
95.4 1.89532
96.3 1.90186
97.2 1.90808
98.1 1.91399
99 1.91957
99.9 1.92484
100.8 1.9298
101.7 1.93444
102.6 1.93877
103.5 1.94279
104.4 1.94651
105.3 1.94992
106.2 1.95302
107.1 1.97196
108 1.97335
108.9 1.97445
109.8 1.97526
110.7 1.97578
111.6 1.97603
112.5 1.976
113.4 1.97571
114.3 1.97515
115.2 1.97433
116.1 1.97325
117 1.97193
117.9 1.97037
118.8 1.96858
119.7 1.96655
120.6 1.9643
121.5 1.96183
122.4 1.95915
123.3 1.95627
124.2 1.95319
125.1 1.94991
126 1.94646
126.9 1.94282
127.8 1.93901
128.7 1.93504
129.6 1.93091
130.5 1.92664
131.4 1.92222
132.3 1.91766
133.2 1.91297
134.1 1.90817
135 1.90324
135.9 1.89821
136.8 1.89308
137.7 1.88786
138.6 1.88255
139.5 1.87717
140.4 1.87171
141.3 1.86619
142.2 1.86061
143.1 1.85498
144 1.84931
144.9 1.84359
145.8 1.83785
146.7 1.83209
147.6 1.82631
148.5 1.82051
149.4 1.81471
150.3 1.80892
151.2 1.80313
152.1 1.79735
153 1.79158
153.9 1.78584
154.8 1.78013
155.7 1.77445
156.6 1.76882
157.5 1.76322
158.4 1.75768
159.3 1.75219
160.2 1.74674
161.1 1.74136
162 1.73604
162.9 1.73078
163.8 1.72559
164.7 1.72047
165.6 1.71542
166.5 1.71044
167.4 1.70553
168.3 1.70071
169.2 1.69596
170.1 1.69129
171 1.6867
171.9 1.68219
172.8 1.67776
173.7 1.67339
174.6 1.66912
175.5 1.66492
176.4 1.66078
177.3 1.65672
178.2 1.65273
179.1 1.64882
180 1.64498
180.9 1.6412
181.8 1.63747
182.7 1.63381
183.6 1.6302
184.5 1.62666
185.4 1.62316
186.3 1.61971
187.2 1.61631
188.1 1.61294
189 1.60963
189.9 1.60637
190.8 1.60316
191.7 1.6
192.6 1.5969
193.5 1.59386
194.4 1.5909
195.3 1.58802
196.2 1.58525
197.1 1.58261
198 1.58011
198.9 1.57779
199.8 1.57567
200.7 1.5738
201.6 1.5722
202.5 1.57091
203.4 1.56994
204.3 1.56933
205.2 1.56909
206.1 1.56926
207 1.56983
207.9 1.57083
208.8 1.57224
209.7 1.57407
210.6 1.57631
211.5 1.57896
212.4 1.58199
213.3 1.58541
214.2 1.58919
215.1 1.59332
216 1.59777
216.9 1.60253
217.8 1.60757
218.7 1.61287
219.6 1.6184
220.5 1.62415
221.4 1.6301
222.3 1.63621
223.2 1.64246
224.1 1.64884
225 1.65531
225.9 1.66185
