0 1.93969
0.9 1.96046
1.8 1.9813
2.7 2.00229
3.6 2.02337
4.5 2.04454
5.4 2.06581
6.3 2.08716
7.2 2.1086
8.1 2.13016
9 2.15178
9.9 2.17349
10.8 2.19528
11.7 2.21715
12.6 2.2391
13.5 2.26113
14.4 2.28323
15.3 2.3054
16.2 2.32764
17.1 2.34994
18 2.37231
18.9 2.39477
19.8 2.41721
20.7 2.43972
21.6 2.4623
22.5 2.48492
23.4 2.50758
24.3 2.53027
25.2 2.55299
26.1 2.57573
27 2.5985
27.9 2.62128
28.8 2.64407
29.7 2.66687
30.6 2.68967
31.5 2.71246
32.4 2.73524
33.3 2.758
34.2 2.78084
35.1 2.80356
36 2.82635
36.9 2.84913
37.8 2.87193
38.7 2.89469
39.6 2.91744
40.5 2.94016
41.4 2.96286
42.3 2.98551
43.2 3.00812
44.1 3.03066
45 3.05315
45.9 3.07555
46.8 3.09789
47.7 3.12009
48.6 3.1422
49.5 3.1642
50.4 3.18607
51.3 3.20781
52.2 3.22941
53.1 3.25087
54 3.27217
54.9 3.29331
55.8 3.31429
56.7 3.33509
57.6 3.35571
58.5 3.37614
59.4 3.39637
60.3 3.41639
61.2 3.43618
62.1 3.45576
63 3.47512
63.9 3.49423
64.8 3.5131
65.7 3.53172
66.6 3.55008
67.5 3.56817
68.4 3.58599
69.3 3.60352
70.2 3.62076
71.1 3.6377
72 3.65434
72.9 3.67066
73.8 3.68667
74.7 3.70235
75.6 3.71769
76.5 3.73269
77.4 3.74732
78.3 3.76162
79.2 3.77556
80.1 3.78914
81 3.80234
81.9 3.81513
82.8 3.82758
83.7 3.83962
84.6 3.85124
85.5 3.86247
86.4 3.8733
87.3 3.88371
88.2 3.8937
89.1 3.90326
90 3.91239
90.9 3.92109
91.8 3.92934
92.7 3.93714
93.6 3.9445
94.5 3.95142
95.4 3.95789
96.3 3.96388
97.2 3.96944
98.1 3.97451
99 3.97911
99.9 3.98322
100.8 3.98687
101.7 3.99005
102.6 3.99058
103.5 3.98967
104.4 3.98815
105.3 3.98601
